,Unnamed: 0,dt,AverageTemperature,AverageTemperatureUncertainty,Country
590,161750,1793-01-01,-7.445,4.42,Estonia
591,161751,1793-02-01,-2.6560000000000006,4.169,Estonia
592,161752,1793-03-01,-2.298,3.185,Estonia
593,161753,1793-04-01,3.8680000000000003,2.102,Estonia
594,161754,1793-05-01,10.497,1.9,Estonia
595,161755,1793-06-01,15.437999999999999,4.35,Estonia
596,161756,1793-07-01,18.726,6.433,Estonia
597,161757,1793-08-01,16.304000000000002,6.0120000000000005,Estonia
598,161758,1793-09-01,10.27,2.669,Estonia
599,161759,1793-10-01,6.331,4.097,Estonia
600,161760,1793-11-01,0.846,4.9060000000000015,Estonia
601,161761,1793-12-01,-6.4579999999999975,3.409,Estonia
602,161762,1794-01-01,-3.1310000000000007,5.31,Estonia
603,161763,1794-02-01,-3.8369999999999997,6.7120000000000015,Estonia
604,161764,1794-03-01,0.742,1.833,Estonia
605,161765,1794-04-01,5.916,2.549,Estonia
606,161766,1794-05-01,12.4,3.822,Estonia
607,161767,1794-06-01,16.266000000000002,5.924,Estonia
608,161768,1794-07-01,17.933,7.862999999999999,Estonia
609,161769,1794-08-01,15.625,3.1010000000000004,Estonia
610,161770,1794-09-01,10.425999999999998,2.861,Estonia
611,161771,1794-10-01,6.881,2.565,Estonia
612,161772,1794-11-01,0.6439999999999999,2.357,Estonia
613,161773,1794-12-01,-5.048,3.357,Estonia
614,161774,1795-01-01,-9.7,6.6110000000000015,Estonia
615,161775,1795-02-01,-7.832000000000002,9.363,Estonia
616,161776,1795-03-01,-4.7349999999999985,3.519,Estonia
617,161777,1795-04-01,5.6270000000000024,2.999,Estonia
618,161778,1795-05-01,8.855,5.608,Estonia
619,161779,1795-06-01,15.64,2.369,Estonia
620,161780,1795-07-01,16.980999999999998,3.811,Estonia
621,161781,1795-08-01,15.486,3.084,Estonia
622,161782,1795-09-01,11.469000000000001,4.635,Estonia
623,161783,1795-10-01,5.238,4.583,Estonia
624,161784,1795-11-01,0.251,2.329,Estonia
625,161785,1795-12-01,-5.472,3.934,Estonia
626,161786,1796-01-01,-1.2310000000000008,3.5580000000000003,Estonia
627,161787,1796-02-01,-4.968999999999999,1.341,Estonia
628,161788,1796-03-01,-4.928,3.529,Estonia
629,161789,1796-04-01,3.2039999999999997,1.725,Estonia
630,161790,1796-05-01,10.263,1.449,Estonia
631,161791,1796-06-01,16.61,4.5680000000000005,Estonia
632,161792,1796-07-01,18.039,2.657,Estonia
633,161793,1796-08-01,17.186999999999998,4.891,Estonia
634,161794,1796-09-01,10.68,5.259,Estonia
635,161795,1796-10-01,5.772,1.53,Estonia
636,161796,1796-11-01,-0.726,3.67,Estonia
637,161797,1796-12-01,-8.062999999999999,6.192,Estonia
638,161798,1797-01-01,-4.168000000000001,8.17,Estonia
639,161799,1797-02-01,0.060999999999999936,3.388,Estonia
640,161800,1797-03-01,-1.696,2.721,Estonia
641,161801,1797-04-01,3.091,4.52,Estonia
642,161802,1797-05-01,9.88,3.662,Estonia
643,161803,1797-06-01,16.979,2.728,Estonia
644,161804,1797-07-01,17.583000000000002,3.07,Estonia
645,161805,1797-08-01,16.226,3.35,Estonia
646,161806,1797-09-01,14.285,4.39,Estonia
647,161807,1797-10-01,6.388999999999999,2.2030000000000003,Estonia
648,161808,1797-11-01,-0.623,3.682,Estonia
649,161809,1797-12-01,-2.221,3.221,Estonia
650,161810,1798-01-01,-5.7010000000000005,1.699,Estonia
651,161811,1798-02-01,-4.856,2.64,Estonia
652,161812,1798-03-01,-2.051,2.557,Estonia
653,161813,1798-04-01,4.263,1.4340000000000002,Estonia
654,161814,1798-05-01,13.398,4.891,Estonia
655,161815,1798-06-01,16.070999999999998,2.739,Estonia
656,161816,1798-07-01,19.577,3.112,Estonia
657,161817,1798-08-01,18.464000000000002,6.121,Estonia
658,161818,1798-09-01,11.749,3.59,Estonia
659,161819,1798-10-01,5.812,3.585,Estonia
660,161820,1798-11-01,-0.7350000000000001,3.55,Estonia
661,161821,1798-12-01,-7.949,3.22,Estonia
662,161822,1799-01-01,-7.233,3.0610000000000004,Estonia
663,161823,1799-02-01,-15.655,3.932,Estonia
664,161824,1799-03-01,-6.306,3.125,Estonia
665,161825,1799-04-01,3.265,4.78,Estonia
666,161826,1799-05-01,8.446,1.856,Estonia
667,161827,1799-06-01,15.345999999999998,3.204,Estonia
668,161828,1799-07-01,17.375999999999998,2.6660000000000004,Estonia
669,161829,1799-08-01,15.300999999999998,1.32,Estonia
670,161830,1799-09-01,11.045,2.923,Estonia
671,161831,1799-10-01,5.572,2.339,Estonia
672,161832,1799-11-01,3.2230000000000003,3.004,Estonia
673,161833,1799-12-01,-8.258000000000001,1.914,Estonia
674,161834,1800-01-01,-8.843,1.928,Estonia
675,161835,1800-02-01,-7.572999999999999,4.476,Estonia
676,161836,1800-03-01,-7.981999999999997,4.209,Estonia
677,161837,1800-04-01,5.2810000000000015,1.9,Estonia
678,161838,1800-05-01,10.107000000000001,1.806,Estonia
679,161839,1800-06-01,13.515,1.255,Estonia
680,161840,1800-07-01,15.136,2.447,Estonia
681,161841,1800-08-01,15.517000000000001,3.545,Estonia
682,161842,1800-09-01,9.311,3.825,Estonia
683,161843,1800-10-01,6.079,3.232,Estonia
684,161844,1800-11-01,1.9040000000000001,2.987,Estonia
685,161845,1800-12-01,-1.6390000000000002,3.324,Estonia
686,161846,1801-01-01,-5.849,2.451,Estonia
687,161847,1801-02-01,-7.311,1.702,Estonia
688,161848,1801-03-01,-0.742,1.991,Estonia
689,161849,1801-04-01,4.2410000000000005,2.512,Estonia
690,161850,1801-05-01,14.450999999999999,2.859,Estonia
691,161851,1801-06-01,14.212,2.431,Estonia
692,161852,1801-07-01,18.192,3.142,Estonia
693,161853,1801-08-01,14.071,2.077,Estonia
694,161854,1801-09-01,10.64,2.5980000000000003,Estonia
695,161855,1801-10-01,5.2120000000000015,2.121,Estonia
696,161856,1801-11-01,1.119,2.0980000000000003,Estonia
697,161857,1801-12-01,-4.596,5.82,Estonia
698,161858,1802-01-01,-8.527999999999999,3.0860000000000003,Estonia
699,161859,1802-02-01,-4.927,2.385,Estonia
700,161860,1802-03-01,0.3639999999999999,2.475,Estonia
701,161861,1802-04-01,5.317,2.096,Estonia
702,161862,1802-05-01,8.526,2.356,Estonia
703,161863,1802-06-01,13.73,2.279,Estonia
704,161864,1802-07-01,16.633,2.55,Estonia
705,161865,1802-08-01,16.904,2.602,Estonia
706,161866,1802-09-01,9.84,3.997,Estonia
707,161867,1802-10-01,7.0,4.498,Estonia
708,161868,1802-11-01,-2.403,2.769,Estonia
709,161869,1802-12-01,-4.766,2.577,Estonia
710,161870,1803-01-01,-14.589,4.199,Estonia
711,161871,1803-02-01,-10.092,4.129,Estonia
712,161872,1803-03-01,-2.97,3.477,Estonia
713,161873,1803-04-01,6.367999999999999,2.5610000000000004,Estonia
714,161874,1803-05-01,12.333,2.506,Estonia
715,161875,1803-06-01,14.4,1.961,Estonia
716,161876,1803-07-01,18.136,2.1790000000000003,Estonia
717,161877,1803-08-01,18.017,2.769,Estonia
718,161878,1803-09-01,10.249,1.686,Estonia
719,161879,1803-10-01,4.313,3.542,Estonia
720,161880,1803-11-01,-1.47,2.584,Estonia
721,161881,1803-12-01,-9.876,2.974,Estonia
722,161882,1804-01-01,-6.2479999999999976,5.855,Estonia
723,161883,1804-02-01,-9.664,2.4730000000000003,Estonia
724,161884,1804-03-01,-6.367999999999999,4.525,Estonia
725,161885,1804-04-01,4.363,2.894,Estonia
726,161886,1804-05-01,11.709000000000001,1.702,Estonia
727,161887,1804-06-01,15.120999999999999,1.621,Estonia
728,161888,1804-07-01,19.238,3.618,Estonia
729,161889,1804-08-01,16.837999999999994,2.307,Estonia
730,161890,1804-09-01,12.573,5.082,Estonia
731,161891,1804-10-01,6.314,2.362,Estonia
732,161892,1804-11-01,-1.6150000000000002,5.255,Estonia
733,161893,1804-12-01,-9.744,4.819,Estonia
734,161894,1805-01-01,-7.576,2.719,Estonia
735,161895,1805-02-01,-9.703,3.255,Estonia
736,161896,1805-03-01,-2.365,2.403,Estonia
737,161897,1805-04-01,2.658,3.978,Estonia
738,161898,1805-05-01,9.248,1.264,Estonia
739,161899,1805-06-01,13.735,3.297,Estonia
740,161900,1805-07-01,18.750999999999998,2.752,Estonia
741,161901,1805-08-01,17.588,2.47,Estonia
742,161902,1805-09-01,12.109000000000002,3.639,Estonia
743,161903,1805-10-01,0.5460000000000003,2.137,Estonia
744,161904,1805-11-01,-2.935,2.073,Estonia
745,161905,1805-12-01,-3.765,1.999,Estonia
746,161906,1806-01-01,-4.379,2.614,Estonia
747,161907,1806-02-01,-8.530000000000001,5.1720000000000015,Estonia
748,161908,1806-03-01,-4.587,3.259,Estonia
749,161909,1806-04-01,1.959,4.895,Estonia
750,161910,1806-05-01,10.317,2.359,Estonia
751,161911,1806-06-01,12.075,2.543,Estonia
752,161912,1806-07-01,15.033,1.539,Estonia
753,161913,1806-08-01,17.552,2.011,Estonia
754,161914,1806-09-01,13.935,3.536,Estonia
755,161915,1806-10-01,4.395,1.136,Estonia
756,161916,1806-11-01,-0.675,1.186,Estonia
757,161917,1806-12-01,-1.97,3.149,Estonia
758,161918,1807-01-01,-7.947999999999999,2.9530000000000003,Estonia
759,161919,1807-02-01,-3.123,4.6110000000000015,Estonia
760,161920,1807-03-01,-4.228,5.44,Estonia
761,161921,1807-04-01,0.5910000000000002,2.794,Estonia
762,161922,1807-05-01,7.866999999999999,1.238,Estonia
763,161923,1807-06-01,14.228,1.12,Estonia
764,161924,1807-07-01,17.230999999999998,3.349,Estonia
765,161925,1807-08-01,18.177,2.759,Estonia
766,161926,1807-09-01,10.183,1.459,Estonia
767,161927,1807-10-01,3.87,1.72,Estonia
768,161928,1807-11-01,0.7909999999999999,2.9210000000000003,Estonia
769,161929,1807-12-01,-2.4419999999999997,2.105,Estonia
770,161930,1808-01-01,-4.01,2.944,Estonia
771,161931,1808-02-01,-7.706,2.35,Estonia
772,161932,1808-03-01,-6.864,4.94,Estonia
773,161933,1808-04-01,-0.03100000000000014,2.187,Estonia
774,161934,1808-05-01,9.502,4.119,Estonia
775,161935,1808-06-01,15.508,1.969,Estonia
776,161936,1808-07-01,17.41,1.978,Estonia
777,161937,1808-08-01,16.714000000000002,1.834,Estonia
778,161938,1808-09-01,12.613,4.238,Estonia
779,161939,1808-10-01,6.505,1.835,Estonia
780,161940,1808-11-01,-0.9309999999999999,2.783,Estonia
781,161941,1808-12-01,-9.957,2.406,Estonia
782,161942,1809-01-01,-15.945,4.754,Estonia
783,161943,1809-02-01,-10.093,3.829,Estonia
784,161944,1809-03-01,-8.302,3.624,Estonia
785,161945,1809-04-01,-0.23199999999999976,5.188,Estonia
786,161946,1809-05-01,9.45,2.679,Estonia
787,161947,1809-06-01,14.963,2.062,Estonia
788,161948,1809-07-01,17.301000000000002,1.3230000000000002,Estonia
789,161949,1809-08-01,17.163,1.481,Estonia
790,161950,1809-09-01,11.934000000000001,2.9160000000000004,Estonia
791,161951,1809-10-01,4.152,6.188,Estonia
792,161952,1809-11-01,-3.622,3.358,Estonia
793,161953,1809-12-01,-2.144,4.228,Estonia
794,161954,1810-01-01,-5.79,6.734,Estonia
795,161955,1810-02-01,-7.294,3.404,Estonia
796,161956,1810-03-01,-6.3160000000000025,2.3280000000000003,Estonia
797,161957,1810-04-01,-0.5910000000000006,3.725,Estonia
798,161958,1810-05-01,6.619999999999999,3.434,Estonia
799,161959,1810-06-01,12.418,3.138,Estonia
800,161960,1810-07-01,16.458000000000002,2.862,Estonia
801,161961,1810-08-01,15.831,3.303,Estonia
802,161962,1810-09-01,10.949000000000002,1.52,Estonia
803,161963,1810-10-01,3.955,5.638,Estonia
804,161964,1810-11-01,-2.758,2.446,Estonia
805,161965,1810-12-01,-3.957,4.052,Estonia
806,161966,1811-01-01,-6.8400000000000025,4.78,Estonia
807,161967,1811-02-01,-7.7639999999999985,4.112,Estonia
808,161968,1811-03-01,-0.3420000000000001,2.9360000000000004,Estonia
809,161969,1811-04-01,1.4380000000000002,0.961,Estonia
810,161970,1811-05-01,11.164000000000001,4.244,Estonia
811,161971,1811-06-01,17.195,3.398,Estonia
812,161972,1811-07-01,18.093,2.644,Estonia
813,161973,1811-08-01,15.975,4.36,Estonia
814,161974,1811-09-01,9.397,3.063,Estonia
815,161975,1811-10-01,2.3609999999999998,6.1,Estonia
816,161976,1811-11-01,0.282,5.9979999999999976,Estonia
817,161977,1811-12-01,-2.465,2.843,Estonia
818,161978,1812-01-01,-8.261000000000001,2.893,Estonia
819,161979,1812-02-01,-6.369,0.942,Estonia
820,161980,1812-03-01,-4.695,3.869,Estonia
821,161981,1812-04-01,0.2589999999999999,3.411,Estonia
822,161982,1812-05-01,7.7269999999999985,3.056,Estonia
823,161983,1812-06-01,13.918,1.06,Estonia
824,161984,1812-07-01,16.484,1.875,Estonia
825,161985,1812-08-01,17.715999999999994,6.018,Estonia
826,161986,1812-09-01,8.629999999999999,1.185,Estonia
827,161987,1812-10-01,5.782,4.248,Estonia
828,161988,1812-11-01,-3.2769999999999997,4.316,Estonia
829,161989,1812-12-01,-10.334000000000001,5.831,Estonia
830,161990,1813-01-01,-10.787,4.67,Estonia
831,161991,1813-02-01,-4.538,2.398,Estonia
832,161992,1813-03-01,-1.561,9.021,Estonia
833,161993,1813-04-01,4.578,1.389,Estonia
834,161994,1813-05-01,8.824,7.178,Estonia
835,161995,1813-06-01,13.1,3.466,Estonia
836,161996,1813-07-01,18.782,2.356,Estonia
837,161997,1813-08-01,15.586,1.243,Estonia
838,161998,1813-09-01,12.669,2.362,Estonia
839,161999,1813-10-01,2.414,1.544,Estonia
840,162000,1813-11-01,1.717,2.435,Estonia
841,162001,1813-12-01,-5.556,2.297,Estonia
842,162002,1814-01-01,-14.815999999999999,6.2429999999999986,Estonia
843,162003,1814-02-01,-10.602,2.484,Estonia
844,162004,1814-03-01,-3.8819999999999997,2.873,Estonia
845,162005,1814-04-01,3.554,1.109,Estonia
846,162006,1814-05-01,6.69,1.789,Estonia
847,162007,1814-06-01,14.102,1.5519999999999998,Estonia
848,162008,1814-07-01,19.369,3.959,Estonia
849,162009,1814-08-01,16.541999999999998,1.618,Estonia
850,162010,1814-09-01,10.095,1.764,Estonia
851,162011,1814-10-01,3.388,4.7639999999999985,Estonia
852,162012,1814-11-01,1.0270000000000001,7.324,Estonia
853,162013,1814-12-01,-3.655,8.371,Estonia
854,162014,1815-01-01,-8.547,2.0380000000000003,Estonia
855,162015,1815-02-01,-6.513,7.609,Estonia
856,162016,1815-03-01,-2.5340000000000003,4.99,Estonia
857,162017,1815-04-01,3.4960000000000004,2.053,Estonia
858,162018,1815-05-01,9.255,3.0010000000000003,Estonia
859,162019,1815-06-01,13.239,2.9410000000000003,Estonia
860,162020,1815-07-01,14.694,3.133,Estonia
861,162021,1815-08-01,16.516,2.0780000000000003,Estonia
862,162022,1815-09-01,10.511,1.288,Estonia
863,162023,1815-10-01,5.223,4.412,Estonia
864,162024,1815-11-01,0.6519999999999999,2.8280000000000003,Estonia
865,162025,1815-12-01,-5.984,2.641,Estonia
866,162026,1816-01-01,-5.341,4.337,Estonia
867,162027,1816-02-01,-11.530999999999999,3.385,Estonia
868,162028,1816-03-01,-4.225,2.971,Estonia
869,162029,1816-04-01,3.38,5.103,Estonia
870,162030,1816-05-01,8.076,2.702,Estonia
871,162031,1816-06-01,15.038,2.094,Estonia
872,162032,1816-07-01,17.8,3.156,Estonia
873,162033,1816-08-01,14.539000000000001,0.999,Estonia
874,162034,1816-09-01,11.517000000000001,2.2230000000000003,Estonia
875,162035,1816-10-01,3.672,7.952000000000001,Estonia
876,162036,1816-11-01,-1.0680000000000005,8.886000000000003,Estonia
877,162037,1816-12-01,-3.878,2.9930000000000003,Estonia
878,162038,1817-01-01,-2.3040000000000003,5.6560000000000015,Estonia
879,162039,1817-02-01,-3.1069999999999998,3.445,Estonia
880,162040,1817-03-01,-2.8680000000000003,3.022,Estonia
881,162041,1817-04-01,2.029,2.564,Estonia
882,162042,1817-05-01,11.365,3.007,Estonia
883,162043,1817-06-01,14.168,2.039,Estonia
884,162044,1817-07-01,17.832,1.55,Estonia
885,162045,1817-08-01,16.509999999999998,2.814,Estonia
886,162046,1817-09-01,9.934,3.875,Estonia
887,162047,1817-10-01,2.219,4.349,Estonia
888,162048,1817-11-01,-1.402,2.892,Estonia
889,162049,1817-12-01,-11.012,6.521,Estonia
890,162050,1818-01-01,-5.046,4.333,Estonia
891,162051,1818-02-01,-4.859,2.171,Estonia
892,162052,1818-03-01,-1.102,2.466,Estonia
893,162053,1818-04-01,1.1749999999999998,6.738,Estonia
894,162054,1818-05-01,8.421999999999999,3.576,Estonia
895,162055,1818-06-01,13.875,4.876,Estonia
896,162056,1818-07-01,19.378,4.422,Estonia
897,162057,1818-08-01,14.127,1.215,Estonia
898,162058,1818-09-01,11.231,3.017,Estonia
899,162059,1818-10-01,5.6679999999999975,2.787,Estonia
900,162060,1818-11-01,0.28,6.586,Estonia
901,162061,1818-12-01,-1.845,2.293,Estonia
902,162062,1819-01-01,-2.2300000000000004,3.478,Estonia
903,162063,1819-02-01,-4.965,3.995,Estonia
904,162064,1819-03-01,-2.403,8.051,Estonia
905,162065,1819-04-01,2.438,1.814,Estonia
906,162066,1819-05-01,9.595,2.047,Estonia
907,162067,1819-06-01,17.111,1.932,Estonia
908,162068,1819-07-01,18.535999999999998,1.079,Estonia
909,162069,1819-08-01,18.232,2.199,Estonia
910,162070,1819-09-01,13.607999999999999,1.855,Estonia
911,162071,1819-10-01,5.424,2.778,Estonia
912,162072,1819-11-01,-3.4019999999999997,2.529,Estonia
913,162073,1819-12-01,-11.24,4.386,Estonia
914,162074,1820-01-01,-13.481000000000002,8.766,Estonia
915,162075,1820-02-01,-7.684,4.061,Estonia
916,162076,1820-03-01,-2.236,3.0610000000000004,Estonia
917,162077,1820-04-01,4.6739999999999995,1.4280000000000002,Estonia
918,162078,1820-05-01,11.219000000000001,2.102,Estonia
919,162079,1820-06-01,14.722999999999999,1.413,Estonia
920,162080,1820-07-01,16.527,4.168,Estonia
921,162081,1820-08-01,16.057000000000002,2.949,Estonia
922,162082,1820-09-01,11.684000000000001,2.9160000000000004,Estonia
923,162083,1820-10-01,6.026,1.045,Estonia
924,162084,1820-11-01,-0.4220000000000001,0.927,Estonia
925,162085,1820-12-01,-8.271,2.596,Estonia
926,162086,1821-01-01,-6.0710000000000015,3.725,Estonia
927,162087,1821-02-01,-6.721,4.915,Estonia
928,162088,1821-03-01,-4.441,2.803,Estonia
929,162089,1821-04-01,5.0120000000000005,2.818,Estonia
930,162090,1821-05-01,10.615,2.469,Estonia
931,162091,1821-06-01,11.606,2.9410000000000003,Estonia
932,162092,1821-07-01,14.91,2.517,Estonia
933,162093,1821-08-01,13.928999999999998,1.527,Estonia
934,162094,1821-09-01,11.015,1.654,Estonia
935,162095,1821-10-01,7.4579999999999975,0.967,Estonia
936,162096,1821-11-01,1.614,3.052,Estonia
937,162097,1821-12-01,-0.7289999999999996,1.6269999999999998,Estonia
938,162098,1822-01-01,-4.1640000000000015,3.232,Estonia
939,162099,1822-02-01,-0.277000000000001,2.379,Estonia
940,162100,1822-03-01,2.2370000000000005,2.068,Estonia
941,162101,1822-04-01,6.5310000000000015,1.858,Estonia
942,162102,1822-05-01,10.839,1.463,Estonia
943,162103,1822-06-01,13.584000000000001,1.18,Estonia
944,162104,1822-07-01,17.241,1.739,Estonia
945,162105,1822-08-01,15.961,2.99,Estonia
946,162106,1822-09-01,10.821,2.91,Estonia
947,162107,1822-10-01,6.357,1.012,Estonia
948,162108,1822-11-01,1.6840000000000002,1.754,Estonia
949,162109,1822-12-01,-2.331,2.966,Estonia
950,162110,1823-01-01,-11.529000000000002,3.055,Estonia
951,162111,1823-02-01,-8.192,3.898,Estonia
952,162112,1823-03-01,-0.5830000000000002,2.375,Estonia
953,162113,1823-04-01,1.73,3.005,Estonia
954,162114,1823-05-01,9.057,1.797,Estonia
955,162115,1823-06-01,16.207,3.294,Estonia
956,162116,1823-07-01,16.974,1.3430000000000002,Estonia
957,162117,1823-08-01,16.884999999999998,1.904,Estonia
958,162118,1823-09-01,11.068,1.278,Estonia
959,162119,1823-10-01,7.5470000000000015,1.929,Estonia
960,162120,1823-11-01,0.14300000000000002,5.037,Estonia
961,162121,1823-12-01,-1.6800000000000002,1.506,Estonia
962,162122,1824-01-01,-2.583,0.918,Estonia
963,162123,1824-02-01,-3.5389999999999997,3.221,Estonia
964,162124,1824-03-01,-1.244,1.881,Estonia
965,162125,1824-04-01,4.478,2.599,Estonia
966,162126,1824-05-01,8.462,2.296,Estonia
967,162127,1824-06-01,14.03,3.735,Estonia
968,162128,1824-07-01,15.875,4.391,Estonia
969,162129,1824-08-01,15.398,2.765,Estonia
970,162130,1824-09-01,13.937000000000001,2.2880000000000003,Estonia
971,162131,1824-10-01,4.603,1.717,Estonia
972,162132,1824-11-01,0.92,1.858,Estonia
973,162133,1824-12-01,-1.6340000000000001,4.21,Estonia
974,162134,1825-01-01,-3.0820000000000003,3.822,Estonia
975,162135,1825-02-01,-5.732,1.713,Estonia
976,162136,1825-03-01,-2.927,3.148,Estonia
977,162137,1825-04-01,3.025,2.919,Estonia
978,162138,1825-05-01,9.081,1.4240000000000002,Estonia
979,162139,1825-06-01,14.693,0.6659999999999999,Estonia
980,162140,1825-07-01,15.527,3.018,Estonia
981,162141,1825-08-01,15.36,3.245,Estonia
982,162142,1825-09-01,10.788,2.132,Estonia
983,162143,1825-10-01,6.215,1.983,Estonia
984,162144,1825-11-01,1.4429999999999998,2.427,Estonia
985,162145,1825-12-01,-3.865,1.252,Estonia
986,162146,1826-01-01,-9.146,0.929,Estonia
987,162147,1826-02-01,-4.051,2.162,Estonia
988,162148,1826-03-01,-1.484,2.218,Estonia
989,162149,1826-04-01,3.74,3.793,Estonia
990,162150,1826-05-01,12.056,2.636,Estonia
991,162151,1826-06-01,17.051000000000002,2.239,Estonia
992,162152,1826-07-01,20.380000000000006,1.704,Estonia
993,162153,1826-08-01,17.936,1.754,Estonia
994,162154,1826-09-01,10.97,2.619,Estonia
995,162155,1826-10-01,6.6979999999999995,2.286,Estonia
996,162156,1826-11-01,1.6269999999999998,1.506,Estonia
997,162157,1826-12-01,-1.052,3.12,Estonia
998,162158,1827-01-01,-5.9079999999999995,3.472,Estonia
999,162159,1827-02-01,-7.9060000000000015,1.378,Estonia
1000,162160,1827-03-01,-1.7830000000000001,1.606,Estonia
1001,162161,1827-04-01,6.2319999999999975,4.6610000000000005,Estonia
1002,162162,1827-05-01,12.015999999999998,3.062,Estonia
1003,162163,1827-06-01,16.725,3.017,Estonia
1004,162164,1827-07-01,16.35,1.474,Estonia
1005,162165,1827-08-01,15.135,1.7619999999999998,Estonia
1006,162166,1827-09-01,12.015,0.982,Estonia
1007,162167,1827-10-01,4.324,1.5519999999999998,Estonia
1008,162168,1827-11-01,-2.079,1.5519999999999998,Estonia
1009,162169,1827-12-01,-2.452,4.728,Estonia
1010,162170,1828-01-01,-10.367,3.522,Estonia
1011,162171,1828-02-01,-10.218,2.272,Estonia
1012,162172,1828-03-01,-4.118,3.29,Estonia
1013,162173,1828-04-01,3.682,2.565,Estonia
1014,162174,1828-05-01,10.974,3.197,Estonia
1015,162175,1828-06-01,16.182000000000002,3.41,Estonia
1016,162176,1828-07-01,18.539,2.117,Estonia
1017,162177,1828-08-01,16.399,3.169,Estonia
1018,162178,1828-09-01,9.991,1.399,Estonia
1019,162179,1828-10-01,4.3389999999999995,1.757,Estonia
1020,162180,1828-11-01,-0.8980000000000001,1.993,Estonia
1021,162181,1828-12-01,-8.26,3.869,Estonia
1022,162182,1829-01-01,-12.190999999999999,1.633,Estonia
1023,162183,1829-02-01,-12.450999999999999,3.794,Estonia
1024,162184,1829-03-01,-7.633999999999999,1.712,Estonia
1025,162185,1829-04-01,0.4950000000000001,1.965,Estonia
1026,162186,1829-05-01,9.478,4.356,Estonia
1027,162187,1829-06-01,15.664000000000001,3.568,Estonia
1028,162188,1829-07-01,18.74,1.864,Estonia
1029,162189,1829-08-01,15.483999999999998,2.738,Estonia
1030,162190,1829-09-01,12.32,2.81,Estonia
1031,162191,1829-10-01,3.014,2.083,Estonia
1032,162192,1829-11-01,-3.681,3.747,Estonia
1033,162193,1829-12-01,-7.814999999999999,5.39,Estonia
1034,162194,1830-01-01,-10.802999999999999,3.731,Estonia
1035,162195,1830-02-01,-8.532,1.453,Estonia
1036,162196,1830-03-01,-1.893,1.394,Estonia
1037,162197,1830-04-01,3.161,1.366,Estonia
1038,162198,1830-05-01,8.219,1.741,Estonia
1039,162199,1830-06-01,14.622,3.843,Estonia
1040,162200,1830-07-01,17.128,2.715,Estonia
1041,162201,1830-08-01,15.707,2.926,Estonia
1042,162202,1830-09-01,10.419,3.393,Estonia
1043,162203,1830-10-01,5.471,4.207,Estonia
1044,162204,1830-11-01,0.957,2.174,Estonia
1045,162205,1830-12-01,-4.113,2.227,Estonia
1046,162206,1831-01-01,-9.895,2.416,Estonia
1047,162207,1831-02-01,-5.272,5.808,Estonia
1048,162208,1831-03-01,-5.093,4.431,Estonia
1049,162209,1831-04-01,4.715,1.033,Estonia
1050,162210,1831-05-01,10.205,3.395,Estonia
1051,162211,1831-06-01,16.758,2.616,Estonia
1052,162212,1831-07-01,18.448,1.929,Estonia
1053,162213,1831-08-01,15.169,1.655,Estonia
1054,162214,1831-09-01,9.28,1.889,Estonia
1055,162215,1831-10-01,5.689,1.311,Estonia
1056,162216,1831-11-01,-0.514,5.933,Estonia
1057,162217,1831-12-01,-4.526,5.166,Estonia
1058,162218,1832-01-01,-5.231,2.425,Estonia
1059,162219,1832-02-01,-3.2960000000000003,3.017,Estonia
1060,162220,1832-03-01,-1.993,2.024,Estonia
1061,162221,1832-04-01,2.909,4.682,Estonia
1062,162222,1832-05-01,8.658999999999999,2.72,Estonia
1063,162223,1832-06-01,13.999,2.327,Estonia
1064,162224,1832-07-01,14.136,3.354,Estonia
1065,162225,1832-08-01,14.762,2.261,Estonia
1066,162226,1832-09-01,9.408999999999999,3.3680000000000003,Estonia
1067,162227,1832-10-01,5.856,2.6910000000000003,Estonia
1068,162228,1832-11-01,-2.087,1.27,Estonia
1069,162229,1832-12-01,-4.744,4.73,Estonia
1070,162230,1833-01-01,-5.118,3.253,Estonia
1071,162231,1833-02-01,-4.380000000000001,1.887,Estonia
1072,162232,1833-03-01,-4.002,2.809,Estonia
1073,162233,1833-04-01,2.529,2.232,Estonia
1074,162234,1833-05-01,10.402000000000001,2.632,Estonia
1075,162235,1833-06-01,16.17,2.934,Estonia
1076,162236,1833-07-01,16.891000000000002,1.7919999999999998,Estonia
1077,162237,1833-08-01,13.184000000000001,2.472,Estonia
1078,162238,1833-09-01,11.804,1.287,Estonia
1079,162239,1833-10-01,6.595,1.482,Estonia
1080,162240,1833-11-01,2.0780000000000003,1.878,Estonia
1081,162241,1833-12-01,-4.6819999999999995,2.505,Estonia
1082,162242,1834-01-01,-9.189,2.886,Estonia
1083,162243,1834-02-01,-4.412,2.813,Estonia
1084,162244,1834-03-01,-1.8980000000000001,3.233,Estonia
1085,162245,1834-04-01,3.5980000000000003,2.939,Estonia
1086,162246,1834-05-01,10.345,2.302,Estonia
1087,162247,1834-06-01,14.817,3.685,Estonia
1088,162248,1834-07-01,18.679,1.857,Estonia
1089,162249,1834-08-01,19.476,1.808,Estonia
1090,162250,1834-09-01,10.425999999999998,3.925,Estonia
1091,162251,1834-10-01,5.317,1.318,Estonia
1092,162252,1834-11-01,-0.457,2.587,Estonia
1093,162253,1834-12-01,-3.3560000000000003,1.62,Estonia
1094,162254,1835-01-01,-3.5660000000000007,2.267,Estonia
